ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
394,João Lucas,BRA,Defensor,Santos,24.0,1998.0,15.0,9.0,807.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,15.0,19.0,40.0,0.0,0.11,0.11,0.0,0.11,0.02,0.07,0.09,0.02,0.09,274.0,411.0,66.7,4362.0,1569.0,139.0,158.0,88.0,104.0,145.0,71.7,22.0,74.0,29.7,8.0,1.0,12.5,0.89,0.11,0.0,0.0,19.4,0.0,21.0,15.0,9.0,10.0,2.0,11.0,57.9,8.0,3.0,13.0,15.0,36.0,22.0,0.0
399,Thomas Luciano,BRA,Defensor,Grêmio,21.0,2002.0,6.0,3.0,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,85.0,128.0,66.4,1127.0,412.0,54.0,65.0,83.1,23.0,37.0,62.2,3.0,11.0,27.3,4.0,0.0,0.0,1.15,0.0,0.0,0.0,12.0,0.0,9.0,7.0,7.0,2.0,0.0,8.0,53.3,7.0,3.0,2.0,7.0,16.0,13.0,0.0
401,Filipe Luís,BRA,Defensor,Flamengo,37.0,1985.0,10.0,6.0,527.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,14.0,30.0,12.0,0.0,0.17,0.17,0.0,0.17,0.02,0.03,0.05,0.02,0.05,376.0,405.0,92.8,5868.0,1732.0,213.0,221.0,96.4,128.0,140.0,91.4,27.0,31.0,87.1,2.0,1.0,50.0,0.34,0.17,0.0,0.0,13.6,0.0,18.0,9.0,11.0,6.0,1.0,8.0,88.9,1.0,3.0,2.0,11.0,29.0,13.0,0.0
402,Victor Luis,BRA,Defensor,Coritiba,29.0,1993.0,24.0,17.0,1568.0,17.4,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.6,2.5,28.0,68.0,30.0,0.11,0.06,0.17,0.11,0.17,0.05,0.09,0.14,0.05,0.14,646.0,867.0,74.5,11250.0,4622.0,306.0,347.0,88.2,279.0,348.0,80.2,54.0,136.0,39.7,15.0,2.0,13.3,0.86,0.11,0.13,1.0,26.9,5.0,27.0,21.0,16.0,9.0,2.0,15.0,48.4,16.0,11.0,14.0,27.0,54.0,41.0,0.0
403,David Luiz,BRA,Defensor,Flamengo,35.0,1987.0,15.0,11.0,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,14.0,66.0,4.0,0.09,0.09,0.18,0.09,0.18,0.02,0.05,0.07,0.02,0.07,633.0,729.0,86.8,12000.0,4434.0,235.0,257.0,91.4,329.0,358.0,91.9,59.0,97.0,60.8,6.0,3.0,50.0,0.54,0.27,0.17,0.33,22.7,0.0,13.0,9.0,8.0,4.0,1.0,6.0,50.0,6.0,11.0,2.0,10.0,23.0,56.0,0.0
409,Maguinho,BRA,Defensor,Goiás,30.0,1993.0,34.0,34.0,2857.0,31.7,2.0,0.0,2.0,2.0,0.0,0.0,11.0,2.0,2.2,2.2,1.2,3.5,59.0,74.0,138.0,0.06,0.0,0.06,0.06,0.06,0.07,0.04,0.11,0.07,0.11,866.0,1229.0,70.5,13913.0,5195.0,458.0,541.0,84.7,332.0,475.0,69.9,61.0,148.0,41.2,27.0,4.0,14.8,0.85,0.13,0.07,0.5,15.0,0.0,50.0,32.0,28.0,16.0,6.0,25.0,48.1,27.0,21.0,21.0,39.0,89.0,86.0,1.0
412,Maicon,BRA,Defensor,Santos,34.0,1988.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,12.0,17.0,70.6,201.0,99.0,5.0,5.0,100.0,5.0,6.0,83.3,1.0,4.0,25.0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0
413,Maicon,BRA,Defensor,Vasco da Gama,34.0,1988.0,16.0,14.0,1255.0,13.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.9,1.1,1.0,32.0,2.0,0.0,0.14,0.14,0.0,0.14,0.01,0.07,0.08,0.01,0.08,578.0,686.0,84.3,12865.0,5354.0,163.0,173.0,94.2,289.0,319.0,90.6,123.0,182.0,67.6,4.0,1.0,25.0,0.29,0.07,0.0,0.0,16.0,1.0,19.0,13.0,15.0,4.0,0.0,9.0,69.2,4.0,17.0,6.0,17.0,36.0,84.0,0.0
414,Iago Maidana,BRA,Defensor,América (MG),26.0,1996.0,30.0,24.0,2163.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.1,0.9,17.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,578.0,775.0,74.6,11891.0,4920.0,176.0,213.0,82.6,311.0,375.0,82.9,85.0,159.0,53.5,15.0,4.0,26.7,0.62,0.17,0.0,0.0,13.6,0.0,32.0,15.0,22.0,9.0,1.0,12.0,54.5,10.0,21.0,10.0,32.0,64.0,107.0,0.0
415,Hugo Mallo,ESP,Defensor,Internacional,31.0,1991.0,6.0,3.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,4.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,218.0,260.0,83.8,3834.0,1222.0,88.0,99.0,88.9,114.0,134.0,85.1,14.0,24.0,58.3,5.0,0.0,0.0,1.38,0.0,0.0,0.0,11.5,0.0,7.0,3.0,7.0,0.0,0.0,4.0,50.0,4.0,3.0,5.0,6.0,13.0,10.0,0.0
416,Léo Mana,BRA,Defensor,Corinthians,18.0,2004.0,3.0,2.0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,101.0,81.2,1326.0,261.0,40.0,45.0,88.9,34.0,44.0,77.3,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,50.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0
418,Manoel,BRA,Defensor,Fluminense,32.0,1990.0,6.0,2.0,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,210.0,92.4,3244.0,1279.0,98.0,104.0,94.2,72.0,77.0,93.5,17.0,21.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,4.0,80.0,1.0,4.0,1.0,2.0,6.0,14.0,0.0
419,Fernando Marçal,BRA,Defensor,Botafogo (RJ),33.0,1989.0,22.0,20.0,1626.0,18.1,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,83.0,64.0,0.0,0.17,0.17,0.0,0.17,0.01,0.07,0.08,0.01,0.08,794.0,1070.0,74.2,14188.0,6299.0,367.0,415.0,88.4,327.0,404.0,80.9,85.0,198.0,42.9,8.0,1.0,12.5,0.44,0.06,0.0,0.0,23.3,1.0,37.0,16.0,17.0,16.0,4.0,16.0,47.1,18.0,3.0,14.0,38.0,75.0,48.0,0.0
420,Marcelo,BRA,Defensor,Fluminense,34.0,1988.0,19.0,18.0,1325.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,3.7,5.1,44.0,151.0,50.0,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,889.0,1127.0,78.9,14871.0,5457.0,477.0,523.0,91.2,302.0,364.0,83.0,93.0,188.0,49.5,28.0,8.0,28.6,1.9,0.54,0.04,0.13,22.5,2.0,26.0,19.0,7.0,12.0,7.0,15.0,51.7,14.0,4.0,9.0,12.0,38.0,17.0,1.0
421,Marcelo,BRA,Defensor,Fortaleza,27.0,1996.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,359.0,443.0,81.0,7160.0,3156.0,128.0,143.0,89.5,179.0,213.0,84.0,47.0,78.0,60.3,3.0,0.0,0.0,0.25,0.0,0.0,0.0,11.1,0.0,18.0,12.0,10.0,7.0,1.0,9.0,52.9,8.0,11.0,5.0,17.0,35.0,46.0,0.0
422,João Marcelo,BRA,Defensor,Cruzeiro,22.0,2000.0,5.0,1.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,112.0,92.0,1940.0,817.0,43.0,46.0,93.5,49.0,52.0,94.2,10.0,13.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,100.0,0.0,2.0,0.0,4.0,7.0,9.0,0.0
423,Marcinho,BRA,Defensor,América (MG),26.0,1996.0,12.0,10.0,800.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,12.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,317.0,474.0,66.9,5899.0,2388.0,135.0,158.0,85.4,133.0,179.0,74.3,39.0,110.0,35.5,8.0,1.0,12.5,0.9,0.11,0.0,0.0,28.0,0.0,11.0,7.0,7.0,3.0,1.0,6.0,27.3,16.0,5.0,9.0,17.0,28.0,32.0,1.0
425,Mariano,BRA,Defensor,Atlético Mineiro,36.0,1986.0,22.0,17.0,1564.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.5,16.0,88.0,27.0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,853.0,1100.0,77.5,16596.0,6806.0,332.0,375.0,88.5,385.0,463.0,83.2,126.0,214.0,58.9,1.0,1.0,100.0,0.06,0.06,0.0,0.0,14.4,0.0,48.0,31.0,30.0,16.0,2.0,34.0,68.0,16.0,4.0,7.0,20.0,68.0,33.0,1.0
428,Marlon,BRA,Defensor,Cruzeiro,25.0,1997.0,36.0,36.0,3198.0,35.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.3,1.2,3.9,5.1,55.0,170.0,176.0,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.14,1681.0,2197.0,76.5,31315.0,11338.0,701.0,818.0,85.7,766.0,913.0,83.9,195.0,364.0,53.6,23.0,5.0,21.7,0.65,0.14,0.13,0.6,24.6,6.0,114.0,72.0,70.0,35.0,9.0,74.0,60.2,49.0,4.0,43.0,49.0,163.0,92.0,1.0
429,Marlon,BRA,Defensor,América (MG),28.0,1994.0,26.0,18.0,1674.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,63.0,71.0,80.0,0.05,0.05,0.11,0.05,0.11,0.03,0.04,0.07,0.03,0.07,674.0,877.0,76.9,10871.0,4449.0,367.0,415.0,88.4,239.0,297.0,80.5,51.0,108.0,47.2,11.0,3.0,27.3,0.59,0.16,0.09,0.33,24.2,0.0,37.0,26.0,20.0,16.0,1.0,22.0,61.1,14.0,6.0,26.0,31.0,68.0,49.0,0.0
430,Marlon,BRA,Defensor,Fluminense,27.0,1995.0,15.0,13.0,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,13.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,740.0,802.0,92.3,12713.0,4261.0,343.0,359.0,95.5,345.0,361.0,95.6,47.0,69.0,68.1,3.0,1.0,33.3,0.29,0.1,0.0,0.0,20.0,0.0,11.0,5.0,7.0,3.0,1.0,8.0,80.0,2.0,9.0,3.0,9.0,20.0,30.0,0.0
431,Igor Marques,BRA,Defensor,Cruzeiro,24.0,1999.0,4.0,1.0,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,8.0,10.0,10.0,0.0,0.76,0.76,0.0,0.76,0.0,0.3,0.3,0.0,0.3,56.0,83.0,67.5,905.0,378.0,26.0,34.0,76.5,26.0,37.0,70.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,2.0,40.0,3.0,1.0,2.0,1.0,6.0,4.0,0.0
439,Matheusinho,BRA,Defensor,Cuiabá,24.0,1998.0,5.0,5.0,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,11.0,24.0,20.0,0.21,0.0,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,170.0,232.0,73.3,2520.0,1245.0,101.0,113.0,89.4,58.0,76.0,76.3,8.0,34.0,23.5,5.0,2.0,40.0,1.04,0.42,0.2,0.5,21.3,0.0,11.0,8.0,9.0,2.0,0.0,8.0,50.0,8.0,1.0,2.0,5.0,16.0,14.0,0.0
440,Matheuzinho,BRA,Defensor,Flamengo,22.0,2000.0,11.0,7.0,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,9.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,333.0,397.0,83.9,5644.0,1683.0,158.0,175.0,90.3,151.0,164.0,92.1,21.0,41.0,51.2,4.0,1.0,25.0,0.58,0.15,0.0,0.0,17.9,0.0,20.0,9.0,12.0,6.0,2.0,12.0,60.0,8.0,4.0,8.0,7.0,27.0,15.0,0.0
445,Bruno Melo,BRA,Defensor,Goiás,30.0,1992.0,33.0,32.0,2891.0,32.1,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,2.5,2.5,0.3,2.8,8.0,92.0,10.0,0.06,0.03,0.09,0.06,0.09,0.08,0.01,0.09,0.08,0.09,1237.0,1436.0,86.1,25988.0,9635.0,367.0,397.0,92.4,668.0,715.0,93.4,193.0,292.0,66.1,30.0,6.0,20.0,0.93,0.19,0.07,0.33,16.2,8.0,21.0,13.0,15.0,5.0,1.0,8.0,44.4,10.0,15.0,9.0,17.0,38.0,132.0,2.0
446,Felipe Melo,BRA,Defensor,Fluminense,39.0,1983.0,19.0,18.0,986.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.4,0.4,0.1,0.4,15.0,47.0,0.0,0.18,0.0,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,758.0,846.0,89.6,14107.0,5419.0,322.0,338.0,95.3,331.0,353.0,93.8,92.0,135.0,68.1,4.0,2.0,50.0,0.37,0.18,0.5,1.0,15.9,0.0,12.0,10.0,4.0,7.0,1.0,5.0,45.5,6.0,7.0,5.0,8.0,20.0,44.0,0.0
449,Nathan Mendes,BRA,Defensor,São Paulo,20.0,2002.0,21.0,11.0,1176.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.9,29.0,51.0,48.0,0.08,0.0,0.08,0.08,0.08,0.03,0.03,0.07,0.03,0.07,673.0,814.0,82.7,10508.0,2881.0,349.0,395.0,88.4,268.0,315.0,85.1,35.0,56.0,62.5,3.0,2.0,66.7,0.23,0.15,0.33,0.5,10.0,0.0,21.0,14.0,11.0,7.0,3.0,10.0,62.5,6.0,3.0,12.0,18.0,39.0,22.0,0.0
450,Vitor Mendes,BRA,Defensor,Fluminense,23.0,1999.0,2.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,54.0,60.0,90.0,881.0,214.0,26.0,26.0,100.0,26.0,28.0,92.9,2.0,5.0,40.0,1.0,1.0,100.0,0.83,0.83,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0
451,Bruno Méndez,URU,Defensor,Corinthians,23.0,1999.0,27.0,20.0,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.2,0.4,16.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,786.0,984.0,79.9,14923.0,6083.0,296.0,335.0,88.4,392.0,464.0,84.5,89.0,154.0,57.8,4.0,0.0,0.0,0.22,0.0,0.0,0.0,18.4,0.0,39.0,22.0,22.0,15.0,2.0,23.0,57.5,17.0,11.0,12.0,22.0,61.0,72.0,0.0
456,Gabriel Mercado,ARG,Defensor,Internacional,35.0,1987.0,26.0,25.0,2180.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.6,0.6,0.3,0.8,1.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,1013.0,1127.0,89.9,19261.0,7853.0,332.0,350.0,94.9,593.0,625.0,94.9,83.0,135.0,61.5,9.0,1.0,11.1,0.37,0.04,0.0,0.0,10.3,0.0,32.0,18.0,22.0,9.0,1.0,18.0,54.5,15.0,12.0,9.0,23.0,55.0,87.0,0.0
457,Messias,BRA,Defensor,Santos,28.0,1994.0,28.0,26.0,2393.0,26.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,1.0,31.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.0,0.06,0.06,0.06,640.0,853.0,75.0,13107.0,4326.0,151.0,187.0,80.7,420.0,493.0,85.2,61.0,149.0,40.9,18.0,8.0,44.4,0.68,0.3,0.11,0.25,12.2,0.0,22.0,15.0,16.0,6.0,0.0,16.0,76.2,5.0,23.0,9.0,36.0,58.0,164.0,1.0
463,Mina,BRA,Defensor,Goiás,19.0,2003.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,11.0,17.0,64.7,198.0,28.0,3.0,3.0,100.0,8.0,10.0,80.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
466,Miranda,BRA,Defensor,Vasco da Gama,23.0,2000.0,7.0,4.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,200.0,231.0,86.6,3669.0,1578.0,70.0,76.0,92.1,110.0,119.0,92.4,17.0,29.0,58.6,4.0,1.0,25.0,0.93,0.23,0.0,0.0,11.4,0.0,4.0,3.0,2.0,2.0,0.0,3.0,60.0,2.0,1.0,1.0,4.0,8.0,19.0,0.0
468,Rodrigo Moledo,BRA,Defensor,Internacional,35.0,1987.0,7.0,5.0,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,274.0,298.0,91.9,4517.0,1680.0,121.0,124.0,97.6,143.0,150.0,95.3,9.0,19.0,47.4,1.0,1.0,100.0,0.19,0.19,0.0,0.0,14.7,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,2.0,3.0,5.0,35.0,0.0
470,Júnior Moraes,UKR,Defensor,Corinthians,35.0,1987.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
471,João Moreira,POR,Defensor,São Paulo,18.0,2004.0,1.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,46.0,50.0,92.0,651.0,126.0,26.0,27.0,96.3,20.0,22.0,90.9,0.0,1.0,0.0,1.0,1.0,100.0,1.29,1.29,0.0,0.0,24.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
482,Murillo,BRA,Defensor,Corinthians,20.0,2002.0,13.0,13.0,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.8,10.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,566.0,700.0,80.9,11213.0,4368.0,178.0,202.0,88.1,326.0,365.0,89.3,56.0,118.0,47.5,7.0,1.0,14.3,0.54,0.08,0.0,0.0,16.0,0.0,16.0,9.0,7.0,9.0,0.0,4.0,36.4,7.0,22.0,9.0,16.0,32.0,65.0,1.0
487,Natan,BRA,Defensor,Bragantino,21.0,2001.0,10.0,9.0,836.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,306.0,393.0,77.9,6558.0,2465.0,81.0,96.0,84.4,178.0,207.0,86.0,45.0,83.0,54.2,5.0,1.0,20.0,0.54,0.11,0.0,0.0,11.0,0.0,6.0,5.0,5.0,1.0,0.0,4.0,57.1,3.0,10.0,5.0,9.0,15.0,30.0,1.0
488,Natanael,BRA,Defensor,Coritiba,21.0,2002.0,33.0,29.0,2506.0,27.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,1.6,2.3,43.0,79.0,120.0,0.0,0.04,0.04,0.0,0.04,0.03,0.06,0.08,0.03,0.08,944.0,1224.0,77.1,14980.0,6302.0,505.0,590.0,85.6,363.0,454.0,80.0,59.0,114.0,51.8,17.0,8.0,47.1,0.61,0.29,0.0,0.0,21.3,0.0,91.0,63.0,55.0,29.0,7.0,54.0,62.1,33.0,10.0,29.0,31.0,122.0,70.0,1.0
489,Nathan,BRA,Defensor,Santos,21.0,2001.0,7.0,7.0,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.6,16.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,178.0,228.0,78.1,2573.0,1131.0,103.0,112.0,92.0,60.0,83.0,72.3,9.0,16.0,56.3,2.0,0.0,0.0,0.37,0.0,0.0,0.0,19.9,0.0,14.0,13.0,10.0,3.0,1.0,10.0,52.6,9.0,0.0,4.0,8.0,22.0,8.0,0.0
495,Neris,BRA,Defensor,Cruzeiro,30.0,1992.0,26.0,24.0,2113.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.7,1.4,21.0,89.0,3.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,841.0,1008.0,83.4,17360.0,7016.0,256.0,291.0,88.0,461.0,512.0,90.0,118.0,178.0,66.3,15.0,4.0,26.7,0.64,0.17,0.0,0.0,11.5,0.0,31.0,18.0,19.0,10.0,2.0,21.0,70.0,9.0,9.0,8.0,35.0,66.0,98.0,1.0
500,Nicolas,BRA,Defensor,América (MG),25.0,1997.0,11.0,8.0,720.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,15.0,18.0,24.0,0.12,0.12,0.25,0.12,0.25,0.03,0.02,0.05,0.03,0.05,188.0,287.0,65.5,3159.0,1769.0,102.0,123.0,82.9,63.0,92.0,68.5,17.0,45.0,37.8,8.0,5.0,62.5,1.0,0.62,0.13,0.2,29.5,4.0,12.0,6.0,9.0,3.0,0.0,5.0,35.7,9.0,5.0,14.0,11.0,23.0,28.0,0.0
502,Nino,BRA,Defensor,Fluminense,25.0,1997.0,26.0,26.0,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.2,1.2,0.5,1.7,42.0,108.0,5.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,1566.0,1718.0,91.2,27629.0,8884.0,677.0,705.0,96.0,748.0,780.0,95.9,124.0,197.0,62.9,14.0,6.0,42.9,0.58,0.25,0.14,0.33,12.9,0.0,11.0,6.0,10.0,1.0,0.0,5.0,62.5,3.0,14.0,4.0,22.0,33.0,96.0,2.0
507,Lucas Oliveira,BRA,Defensor,Cruzeiro,26.0,1996.0,16.0,15.0,1310.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.4,0.4,0.2,0.6,11.0,67.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,645.0,782.0,82.5,13730.0,5421.0,152.0,176.0,86.4,409.0,440.0,93.0,82.0,150.0,54.7,4.0,1.0,25.0,0.27,0.07,0.25,1.0,14.3,0.0,16.0,10.0,12.0,4.0,0.0,7.0,41.2,10.0,19.0,11.0,21.0,37.0,66.0,0.0
